mag_bin,asas_sn_id,index_num,index_csv,lc_dir,dat_path,g_n_peaks,g_mean_mag,g_peaks_idx,g_peaks_jd,v_n_peaks,v_mean_mag,v_peaks_idx,v_peaks_jd
12_12.5,395137802047,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137802047.dat,0,12.027989817593093,[],[],0,12.03103881533101,[],[]
12_12.5,292059029648,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059029648.dat,0,11.995477624713958,[],[],0,11.99355505673759,[],[]
12_12.5,292058107236,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058107236.dat,0,12.032721752797015,[],[],0,12.032350836938436,[],[]
12_12.5,309238193423,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238193423.dat,0,12.102934927777778,[],[],0,12.024716391891893,[],[]
12_12.5,292058568170,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058568170.dat,0,12.00812899778516,[],[],0,12.01558690909091,[],[]
12_12.5,395137789448,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137789448.dat,0,11.8828392265625,[],[],0,11.887937389090908,[],[]
12_12.5,292058078176,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058078176.dat,0,12.010145626097868,[],[],0,12.01220563448276,[],[]
12_12.5,292058106654,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058106654.dat,0,12.017564556313994,[],[],0,12.030949147368421,[],[]
12_12.5,292058535070,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058535070.dat,0,12.099825905172416,[],[],0,12.082040217522659,[],[]
12_12.5,395137797714,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137797714.dat,0,12.025900264088397,[],[],0,12.026988259740259,[],[]
12_12.5,292058539557,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058539557.dat,0,12.040288040723981,[],[],0,12.039312694630873,[],[]
12_12.5,395137799595,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137799595.dat,0,12.023847926757812,[],[],0,12.023637318435751,[],[]
12_12.5,292058332295,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058332295.dat,0,12.020976441647596,[],[],0,12.02395545138889,[],[]
12_12.5,292058107262,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058107262.dat,0,11.894298018678162,[],[],0,11.900608666666667,[],[]
12_12.5,292059050732,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059050732.dat,0,11.981624560099132,[],[],0,11.981543205438065,[],[]
12_12.5,292059047747,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059047747.dat,0,12.004653175949366,[],[],0,11.99543910689655,[],[]
12_12.5,395137786700,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137786700.dat,0,12.038888418657564,[],[],0,12.026406694444445,[],[]
12_12.5,283469129840,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/283469129840.dat,2,12.138063772637796,"[870, 906]","[9959.652452, 9.520127]",0,12.013199102941176,[],[]
12_12.5,309238183804,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238183804.dat,0,12.08924021810089,[],[],0,12.064930207848837,[],[]
12_12.5,292058097766,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058097766.dat,0,11.990869800246609,[],[],0,11.993898611940297,[],[]
12_12.5,395137799549,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137799549.dat,0,11.857520361549499,[],[],0,11.863350296296296,[],[]
12_12.5,326418042464,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/326418042464.dat,0,12.035804434720228,[],[],0,12.033684697080293,[],[]
12_12.5,309238185225,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238185225.dat,0,11.989229743529414,[],[],0,11.992280068376067,[],[]
12_12.5,309238203333,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238203333.dat,0,12.03332668781726,[],[],0,12.040168795918367,[],[]
12_12.5,292059050391,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059050391.dat,0,12.010776548216647,[],[],0,12.011155398648649,[],[]
12_12.5,395137807714,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137807714.dat,0,11.933181492734477,[],[],0,11.933850121645797,[],[]
12_12.5,292059046200,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059046200.dat,0,12.006577710234279,[],[],0,12.009180148148149,[],[]
12_12.5,395137797702,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137797702.dat,0,11.983311532520325,[],[],0,11.981637589622641,[],[]
12_12.5,292059048431,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059048431.dat,0,12.006247560888887,[],[],0,12.005041139465876,[],[]
12_12.5,395137778658,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137778658.dat,0,12.036684375545853,[],[],0,12.031116688405799,[],[]
12_12.5,292058085387,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058085387.dat,0,12.043306641812865,[],[],0,12.039892636363637,[],[]
12_12.5,395137803752,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137803752.dat,0,12.002076416547789,[],[],0,12.003705221105527,[],[]
12_12.5,292058324764,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058324764.dat,0,12.045453399309553,[],[],0,12.037741840277778,[],[]
12_12.5,292058544168,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058544168.dat,0,12.018856553495004,[],[],0,12.012845129629628,[],[]
12_12.5,326418044882,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/326418044882.dat,0,12.040194444126076,[],[],0,12.039515496644295,[],[]
12_12.5,395137805500,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137805500.dat,0,12.008490427753935,[],[],0,12.010858974169741,[],[]
12_12.5,292058541295,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058541295.dat,0,12.019550566523606,[],[],0,12.021767199261994,[],[]
12_12.5,326418039147,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/326418039147.dat,0,12.032954885558583,[],[],0,12.03090702156334,[],[]
12_12.5,309238187205,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238187205.dat,0,11.98049411637931,[],[],0,11.987778812500002,[],[]
12_12.5,292058322175,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058322175.dat,0,12.01383995244216,[],[],0,12.01200158419244,[],[]
12_12.5,326418040295,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/326418040295.dat,0,12.070409838481908,[],[],0,12.064032084548105,[],[]
12_12.5,292058536872,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058536872.dat,0,12.00414277586207,[],[],0,12.009868201388889,[],[]
12_12.5,292059054003,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059054003.dat,0,12.057596369958276,[],[],0,12.05814797080292,[],[]
12_12.5,292058573144,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058573144.dat,0,12.007162864285716,[],[],0,11.993994065326634,[],[]
12_12.5,395137802681,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137802681.dat,0,12.02379063795256,[],[],0,12.025848425266904,[],[]
12_12.5,309238178558,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238178558.dat,0,12.005870736286921,[],[],0,12.008089427272727,[],[]
12_12.5,395137789778,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137789778.dat,0,12.011057307692306,[],[],0,12.010682981549815,[],[]
12_12.5,292059043904,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059043904.dat,0,12.005278146226416,[],[],0,12.007452088685014,[],[]
12_12.5,292059066075,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059066075.dat,0,12.017040105459058,[],[],0,12.016775986206897,[],[]
12_12.5,395137774973,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137774973.dat,0,11.941675605105104,[],[],0,11.947718892857141,[],[]
12_12.5,326418061261,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/326418061261.dat,0,12.030274705093833,[],[],0,12.02827792913386,[],[]
12_12.5,292058538824,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058538824.dat,0,12.067749644571428,[],[],0,12.05543516491228,[],[]
12_12.5,292058552156,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058552156.dat,0,11.997756941040462,[],[],0,11.999133390070924,[],[]
12_12.5,292059033386,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292059033386.dat,0,12.065919012158055,[],[],0,12.030466256934304,[],[]
12_12.5,292058559739,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058559739.dat,0,12.012940556410257,[],[],0,12.006534334545455,[],[]
12_12.5,292058535980,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058535980.dat,0,12.035161280597016,[],[],0,12.024037995024877,[],[]
12_12.5,395137806212,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137806212.dat,0,12.00866121797153,[],[],0,12.00831016426513,[],[]
12_12.5,292058106074,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058106074.dat,0,11.95905101425662,[],[],0,11.961324779104478,[],[]
12_12.5,292058347061,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058347061.dat,4,11.791041591603053,"[171, 313, 474, 716]","[8618.83701, 8727.697887, 9054.858278, 9470.659085]",0,11.788075710144927,[],[]
12_12.5,395137780834,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137780834.dat,0,11.992484532467534,[],[],0,11.994500272084805,[],[]
12_12.5,292058349283,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058349283.dat,0,11.99348947985782,[],[],0,11.995746417266188,[],[]
12_12.5,292058342029,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058342029.dat,0,11.988742484223302,[],[],0,11.98866093030303,[],[]
12_12.5,309238187820,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238187820.dat,0,12.018939115009747,[],[],0,12.018482915360503,[],[]
12_12.5,395137802644,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/395137802644.dat,0,12.019426255835668,[],[],0,12.017925342465754,[],[]
12_12.5,292058095797,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/292058095797.dat,0,12.03092116887417,[],[],0,12.032382176895307,[],[]
12_12.5,309238191036,0,/data/poohbah/1/assassin/lenhart/code/calder/lcsv2_masked/12_12.5/index0_masked.csv,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal,/data/poohbah/1/assassin/rowan.90/lcsv2/12_12.5/lc0_cal/309238191036.dat,0,12.040251578947368,[],[],0,12.033590545454546,[],[]
